dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,cross_street,lat,lon,weapon_used_cd,weapon_desc,crm_cd_2,crm_cd_3,geoid,distance_meters
180409857,2018-05-16T00:00:00.000,2018-05-16T00:00:00.000,0030,04,Hollenbeck,0442,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,28,M,H,101,STREET,IC,Invest Cont,420,MARK,MARENGO,34.0586,-118.2118,,,,,06037203300,585.1499203764541
140813306,2014-09-09T00:00:00.000,2014-09-09T00:00:00.000,1010,08,West LA,0822,2,624,BATTERY - SIMPLE ASSAULT,0416 1251,46,F,W,721,HIGH SCHOOL,IC,Invest Cont,624,15700    BOWDOIN                      ST,,34.0463,-118.5305,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037262706,885.5612721545061
150917955,2015-10-10T00:00:00.000,2015-10-09T00:00:00.000,2220,09,Van Nuys,0909,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 0104,38,M,B,402,MARKET,IC,Invest Cont,440,7200    WOODMAN                      AV,,34.2012,-118.4313,,,,,06037127103,380.85534942619756
140124811,2014-11-05T00:00:00.000,2014-11-04T00:00:00.000,1200,01,Central,0163,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,49,M,W,203,OTHER BUSINESS,IC,Invest Cont,740,700 S  BROADWAY,,34.0452,-118.2534,,,,,06037207303,158.898259078343
130805519,2013-02-07T00:00:00.000,2013-02-06T00:00:00.000,1930,08,West LA,0857,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,1400 S  BEVERLY                      DR,,34.0553,-118.3954,,,,,06037269100,224.3522584344352
171418064,2017-08-05T00:00:00.000,2017-08-05T00:00:00.000,2145,14,Pacific,1454,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0500 0515 1402 1601,30,F,W,503,HOTEL,IC,Invest Cont,815,13400    MAXELLA                      AV,,33.9873,-118.4403,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,06037275400,354.24383930454064
151821351,2015-12-02T00:00:00.000,2015-12-02T00:00:00.000,1550,18,Southeast,1804,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0432,35,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,956,8700    WADSWORTH                    AV,,33.9593,-118.2586,,,,,06037240010,395.63441699661763
141116156,2014-09-06T00:00:00.000,2014-09-06T00:00:00.000,1610,11,Northeast,1113,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325,0,M,O,404,DEPARTMENT STORE,AA,Adult Arrest,442,2600    COLORADO                     BL,,34.1422,-118.223,,,,,06037181300,751.7055986351797
171520325,2017-10-12T00:00:00.000,2017-10-11T00:00:00.000,1830,15,N Hollywood,1532,1,310,BURGLARY,1609 0344,0,M,W,219,CLEANER/LAUNDROMAT,AO,Adult Other,310,12400    BURBANK                      BL,,34.1797,-118.4014,,,,,06037123800,95.56940695065423
160919985,2016-11-07T00:00:00.000,2016-11-07T00:00:00.000,1600,09,Van Nuys,0964,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 1402,34,F,W,404,DEPARTMENT STORE,AA,Adult Arrest,343,14000    RIVERSIDE                    DR,,34.1576,-118.438,,,998,,06037128704,465.20121192774803
132109364,2013-05-01T00:00:00.000,2013-04-30T00:00:00.000,1700,21,Topanga,2177,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,5800    MCDONIE                      AV,,34.1763,-118.5745,,,,,06037137104,575.837871224108
181808252,2018-03-19T00:00:00.000,2017-12-20T00:00:00.000,2200,18,Southeast,1842,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1307 0329,57,M,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,10800 S  BROADWAY,,33.9383,-118.2781,,,,,06037241120,249.4263758165942
191104006,2018-12-31T00:00:00.000,2018-12-31T00:00:00.000,1635,11,Northeast,1107,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1401 0400 0416 0447 0913,18,M,X,514,GROUP HOME,JA,Juv Arrest,230,6900 N  FIGUEROA                     ST,,34.1278,-118.1929,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,06037183221,364.80940311661146
170817374,2017-10-23T00:00:00.000,2017-10-20T00:00:00.000,2100,08,West LA,0829,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1202,74,F,W,104,DRIVEWAY,IC,Invest Cont,420,10400    WILKINS                      AV,,34.0618,-118.4239,,,,,06037265701,195.214973987799
162119747,2016-11-23T00:00:00.000,2016-11-21T00:00:00.000,1300,21,Topanga,2175,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,47,F,W,401,MINI-MART,IC,Invest Cont,440,22400    VENTURA                      BL,,34.1688,-118.6145,,,,,06037137203,546.213531407169
190317548,2019-07-27T00:00:00.000,2019-07-27T00:00:00.000,1300,03,Southwest,0379,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 1822 2032,33,M,B,102,SIDEWALK,IC,Invest Cont,440,1000 W  MARTIN LUTHER KING           BL,,34.0145,-118.2937,,,,,06037231220,50.86906977223221
150116568,2015-07-12T00:00:00.000,2015-07-12T00:00:00.000,1430,01,Central,0143,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 2004 0373,0,X,X,406,OTHER STORE,IC,Invest Cont,442,400 S  BROADWAY,,34.0495,-118.2494,,,,,06037207305,73.20964415467013
180605105,2018-01-21T00:00:00.000,2018-01-20T00:00:00.000,2330,06,Hollywood,0645,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 1813 1814,21,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,626,6800    FRANKLIN                     AV,,34.1042,-118.3383,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037190202,308.8605157774759
140508946,2014-04-30T00:00:00.000,2014-04-30T00:00:00.000,2000,05,Harbor,0585,2,624,BATTERY - SIMPLE ASSAULT,0416 1309 1821,46,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,624,2300 S  GRAND                        AV,,33.7234,-118.2902,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037297201,190.76561307140287
181716779,2018-09-26T00:00:00.000,2018-09-26T00:00:00.000,1510,17,Devonshire,1779,1,310,BURGLARY,0344 0321 0216 0206,43,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,15800    LIGGETT                      ST,,34.2401,-118.4774,,,,,06037117202,191.3548383839444
180706137,2018-02-13T00:00:00.000,2018-02-13T00:00:00.000,2120,07,Wilshire,0705,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1501,55,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,951,WILLOUGHBY                   AV,ALTA VISTA,34.0871,-118.3474,,,,,06037192001,167.23164491888411
171321763,2017-10-07T00:00:00.000,2017-10-07T00:00:00.000,1720,13,Newton,1323,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1309 0432 0448,32,F,H,120,STORAGE SHED,AA,Adult Arrest,626,2200 S  CENTRAL                      AV,,34.0219,-118.2571,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037226420,28.856156138321207
131119368,2013-10-26T00:00:00.000,2013-07-08T00:00:00.000,1000,11,Northeast,1102,2,354,THEFT OF IDENTITY,0100 1822 0928,40,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,3200    LOS FELIZ                    BL,,34.1235,-118.2685,,,,,06037188300,509.43200686024414
150810744,2015-06-11T00:00:00.000,2015-06-01T00:00:00.000,0800,08,West LA,0855,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,32,F,H,710,OTHER PREMISE,IC,Invest Cont,440,1600    GLENDON                      AV,,34.0531,-118.4384,,,,,06037265523,112.41721111873692
162104854,2016-01-21T00:00:00.000,2015-12-28T00:00:00.000,1200,21,Topanga,2155,2,354,THEFT OF IDENTITY,1822 0928 1202,67,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,22100    OXNARD                       ST,,34.1828,-118.6102,,,,,06037135115,163.25538252907512
171613338,2017-08-20T00:00:00.000,2017-08-19T00:00:00.000,2200,16,Foothill,1645,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1501,26,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,956,10900    GLENOAKS                     BL,,34.2626,-118.4094,,,,,06037104704,482.6928724948684
170220452,2017-11-14T00:00:00.000,2017-11-13T00:00:00.000,2215,02,Rampart,0205,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,600    ROBINSON                     ST,,34.0788,-118.2801,,,,,06037195903,326.5896729985366
161708265,2016-03-31T00:00:00.000,2016-03-10T00:00:00.000,1200,17,Devonshire,1776,2,354,THEFT OF IDENTITY,0928 1822 1202,69,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,9800    FORBES                       AV,,34.238,-118.4999,,,,,06037117302,146.7476494032265
172005811,2017-02-05T00:00:00.000,2017-02-05T00:00:00.000,0330,20,Olympic,2029,2,624,BATTERY - SIMPLE ASSAULT,0416 1820,19,F,H,210,RESTAURANT/FAST FOOD,AA,Adult Arrest,624,3100 W  6TH                          ST,,34.0637,-118.2884,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037211123,105.3107289915447
160407622,2016-03-25T00:00:00.000,2016-03-25T00:00:00.000,0530,04,Hollenbeck,0497,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,3200 E  WASHINGTON                   BL,,34.0149,-118.2105,,,,,06037205120,693.7430965083798
141217904,2014-08-06T00:00:00.000,2014-08-06T00:00:00.000,0830,12,77th Street,1213,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0416 0445 0411 0913,41,F,B,102,SIDEWALK,AO,Adult Other,230,1700 W  57TH                         ST,,33.9906,-118.3067,200,KNIFE WITH BLADE 6INCHES OR LESS,,,06037232500,434.3550708758128
190918881,2019-10-25T00:00:00.000,2019-10-25T00:00:00.000,1120,09,Van Nuys,0979,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1609 0329,28,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",JO,Juv Other,745,4600    FULTON                       AV,,34.154,-118.4225,,,,,06037141101,531.4569768900747
161414065,2016-05-16T00:00:00.000,2016-05-15T00:00:00.000,1630,14,Pacific,1406,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,58,M,W,111,BUS-CHARTER/PRIVATE,IC,Invest Cont,440,VENICE                       BL,OVERLAND,34.0188,-118.407,,,,,06037269903,234.2000486256386
141406212,2014-01-31T00:00:00.000,2014-01-29T00:00:00.000,1045,14,Pacific,1494,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,56,F,H,123,PARKING UNDERGROUND/BUILDING,IC,Invest Cont,420,200    WORLD WAY,,33.9449,-118.4059,,,,,06037980028,1428.3488301052735
150904604,2015-01-14T00:00:00.000,2015-01-14T00:00:00.000,0800,09,Van Nuys,0923,2,813,CHILD ANNOYING (17YRS & UNDER),1022 1259,14,F,X,101,STREET,IC,Invest Cont,813,VANOWEN                      ST,VESPER                       AV,34.1939,-118.4509,,,,,06037127803,420.6549525593374
191227836,2019-11-29T00:00:00.000,2019-11-27T00:00:00.000,0700,12,77th Street,1245,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,65TH                         PL,NORMANDIE                    AV,33.9798,-118.3003,,,,,06037237402,178.80008795068113
171413568,2017-05-31T00:00:00.000,2017-05-02T00:00:00.000,1200,14,Pacific,1432,2,354,THEFT OF IDENTITY,0377,60,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,900    AMOROSO                      PL,,33.9941,-118.4575,,,,,06037273600,239.18246859025007
161707104,2016-03-06T00:00:00.000,2016-01-01T00:00:00.000,1200,17,Devonshire,1727,2,354,THEFT OF IDENTITY,1202 1822,64,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,19100    TULSA                        ST,,34.268,-118.5495,,,,,06037111204,491.8474682658141
152020459,2015-12-14T00:00:00.000,2015-12-13T00:00:00.000,1430,20,Olympic,2039,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0325 0327 0342 0344 0380 0701 0800,51,F,B,202,LIQUOR STORE,IC,Invest Cont,442,2700 W  8TH                          ST,,34.0598,-118.2865,,,,,06037212204,69.7946675738393
130804988,2013-01-24T00:00:00.000,2013-01-24T00:00:00.000,0930,08,West LA,0835,1,310,BURGLARY,0344 0352,59,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,1900    VETERAN                      AV,,34.0466,-118.4381,,,,,06037267201,212.3962075244328
150204195,2015-01-05T00:00:00.000,2012-10-24T00:00:00.000,0001,02,Rampart,0256,2,354,THEFT OF IDENTITY,1822,38,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,600 S  BONNIE BRAE                  ST,,34.0585,-118.2725,,,,,06037208902,195.59343689112367
160810185,2016-05-13T00:00:00.000,2016-05-13T00:00:00.000,0500,08,West LA,0827,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1201 1822 0100 0346,65,F,A,101,STREET,IC,Invest Cont,341,200 S  BARRINGTON                   AV,,34.0646,-118.4692,,,,,06037265410,544.2329588932805
171809254,2017-04-05T00:00:00.000,2017-03-01T00:00:00.000,1200,18,Southeast,1851,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,M,O,203,OTHER BUSINESS,IC,Invest Cont,341,500 W  130TH                        ST,,33.9144,-118.2827,,,,,06037291120,638.0551240576968
141018758,2014-12-18T00:00:00.000,2014-12-17T00:00:00.000,2030,10,West Valley,1045,1,330,BURGLARY FROM VEHICLE,1605 0344 1612 0385,53,F,W,101,STREET,IC,Invest Cont,330,17900    EMELITA                      ST,,34.1776,-118.523,,,,,06037139200,340.9681738926523
142104552,2014-01-13T00:00:00.000,2013-11-22T00:00:00.000,1200,21,Topanga,2114,2,354,THEFT OF IDENTITY,0377 0929 1822,41,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,7800    HANNA                        AV,,34.2128,-118.6072,,,,,06037134304,303.23200907320347
161514494,2016-07-08T00:00:00.000,2016-07-08T00:00:00.000,1630,15,N Hollywood,1521,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,M,W,202,LIQUOR STORE,IC,Invest Cont,442,13100    SHERMAN                      WY,,34.2012,-118.4182,,,,,06037123410,395.4223494724448
140319467,2014-09-12T00:00:00.000,2014-09-11T00:00:00.000,1000,03,Southwest,0314,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,3800 W  27TH                         ST,,34.0312,-118.3262,,,,,06037218900,276.2128134130579
130216918,2013-08-04T00:00:00.000,2013-08-04T00:00:00.000,2045,02,Rampart,0221,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,45,M,H,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,3900    BEVERLY                      BL,,34.0763,-118.2932,,,,,06037211202,221.19160132625632
130210172,2013-04-13T00:00:00.000,2013-04-13T00:00:00.000,1345,02,Rampart,0217,2,624,BATTERY - SIMPLE ASSAULT,0416 0445 0447 0906,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,624,2000 W  TEMPLE                       ST,,34.0698,-118.2665,500,UNKNOWN WEAPON/OTHER WEAPON,,,06037208402,181.27335923799143
140805339,2014-02-05T00:00:00.000,2013-11-01T00:00:00.000,0005,08,West LA,0813,2,354,THEFT OF IDENTITY,0930 1822,62,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,12100    GREENOCK                     LN,,34.0654,-118.4763,,,,,06037262302,703.2378215371142
151012779,2015-07-30T00:00:00.000,2015-07-15T00:00:00.000,2000,10,West Valley,1017,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1803 1420 0601 0344,28,M,W,203,OTHER BUSINESS,AO,Adult Other,341,17200    SATICOY                      ST,,34.2084,-118.5077,,,,,06037131900,436.2439886880569
150312925,2015-05-21T00:00:00.000,2015-05-21T00:00:00.000,0706,03,Southwest,0361,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913,18,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,956,3900    URSULA                       AV,,34.0163,-118.3524,,,,,06037236205,69.13657278168228
131919967,2013-09-24T00:00:00.000,2013-09-16T00:00:00.000,1200,19,Mission,1983,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,27,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,8500    COLUMBUS                     AV,,34.2247,-118.4655,,,,,06037117530,163.54504292646092
190808830,2019-04-22T00:00:00.000,2019-04-22T00:00:00.000,2000,08,West LA,0841,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1402 0421 0432,36,F,H,116,OTHER/OUTSIDE,AA,Adult Arrest,930,11900    SANTA MONICA                 BL,,34.0423,-118.4656,511,VERBAL THREAT,998,,06037267405,187.9402828308557
150319577,2015-08-31T00:00:00.000,2015-08-29T00:00:00.000,0330,03,Southwest,0328,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,23,M,I,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,700 W  27TH                         ST,,34.0278,-118.2783,,,,,06037224701,340.876619260333
171420033,2017-09-05T00:00:00.000,2017-09-05T00:00:00.000,2250,14,Pacific,1454,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,0,X,X,203,OTHER BUSINESS,IC,Invest Cont,745,13200    FIJI                         WY,,33.981,-118.4332,,,,,06037275312,226.97419829119102
190622505,2019-11-18T00:00:00.000,2019-11-18T00:00:00.000,1715,06,Hollywood,0646,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1822 0444 0910,28,M,B,910,MTA - RED LINE - HOLLYWOOD/VINE,IC,Invest Cont,624,HOLLYWOOD,VINE,34.1016,-118.3267,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037190201,373.4965095481827
191517856,2019-09-24T00:00:00.000,2019-09-22T00:00:00.000,0010,15,N Hollywood,1504,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0400 0602,31,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,740,11900    RUNNYMEDE                    ST,,34.2058,-118.3921,,,,,06037122410,89.07445293978081
180916355,2018-08-22T00:00:00.000,2018-08-12T00:00:00.000,1900,09,Van Nuys,0998,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,39,M,B,210,RESTAURANT/FAST FOOD,IC,Invest Cont,440,12900    VENTURA                      BL,,34.1451,-118.4137,,,,,06037143902,579.7783891273506
191713281,2019-07-25T00:00:00.000,2019-04-29T00:00:00.000,1446,17,Devonshire,1712,2,354,THEFT OF IDENTITY,1822 0922,26,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,11700    SEMINOLE                     CI,,34.2827,-118.5589,,,,,06037108102,483.97001618950156
170411361,2017-06-14T00:00:00.000,2017-06-13T00:00:00.000,1700,04,Hollenbeck,0471,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,IC,Invest Cont,510,600 S  CLARENCE                     ST,,34.0391,-118.2231,,,,,06037206050,285.1550892660468
190208012,2019-03-14T00:00:00.000,2016-01-01T00:00:00.000,0900,02,Rampart,0233,2,354,THEFT OF IDENTITY,0100 1822,51,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,354,100 N  RAMPART                      BL,,34.0695,-118.2768,,,,,06037208620,183.15376280134308
181010573,2018-05-25T00:00:00.000,2018-05-24T00:00:00.000,2200,10,West Valley,1077,1,330,BURGLARY FROM VEHICLE,0344 1302 1307,21,F,W,108,PARKING LOT,IC,Invest Cont,330,17200    VENTURA                      BL,,34.1606,-118.5076,500,UNKNOWN WEAPON/OTHER WEAPON,,,06037139600,540.7060858840249
131420265,2013-08-11T00:00:00.000,2013-07-23T00:00:00.000,0100,14,Pacific,1407,2,354,THEFT OF IDENTITY,,38,F,W,504,OTHER RESIDENCE,IC,Invest Cont,354,3400 S  VINTON                       AV,,34.0283,-118.4084,,,,,06037269907,221.892546509369
151720322,2015-12-09T00:00:00.000,2015-12-09T00:00:00.000,1400,17,Devonshire,1735,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 0394 0344,77,F,W,119,"PORCH, RESIDENTIAL",IC,Invest Cont,440,17000    LOS ALIMOS                   ST,,34.266,-118.5023,,,,,06037111402,618.5095103421766
140812360,2014-08-15T00:00:00.000,2014-08-06T00:00:00.000,1200,08,West LA,0834,2,649,DOCUMENT FORGERY / STOLEN FELONY,0923 1822,62,M,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,649,10700    WILKINS                      AV,,34.0563,-118.4347,,,,,06037265601,208.5430110787115
160304539,2016-01-09T00:00:00.000,2016-01-09T00:00:00.000,0300,03,Southwest,0395,1,210,ROBBERY,1310 0334 0416 0321 0344 0216 0371 0377 0355 0906,26,M,H,101,STREET,IC,Invest Cont,210,S  WESTERN                      AV,W  40TH                         ST,34.0073,-118.3108,102,HAND GUN,,,06037231500,26.508452067449895
190307659,2019-02-26T00:00:00.000,2019-02-25T00:00:00.000,1500,03,Southwest,0363,1,310,BURGLARY,0344,64,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,310,4000    ABOURNE                      RD,,34.0125,-118.3435,,,,,06037236102,247.01717100474755
131208761,2013-03-17T00:00:00.000,2013-03-16T00:00:00.000,2130,12,77th Street,1248,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 2000 1307,28,F,B,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,745,68TH                         ST,MENLO,33.9782,-118.2892,,,,,06037237500,84.13377611709042
161808004,2016-03-20T00:00:00.000,2016-03-20T00:00:00.000,1215,18,Southeast,1822,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0422 0443,25,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,930,10200 S  MAIN                         ST,,33.9438,-118.2739,511,VERBAL THREAT,,,06037240500,388.23114836871883
152008770,2015-04-08T00:00:00.000,2015-04-08T00:00:00.000,1800,20,Olympic,2021,2,624,BATTERY - SIMPLE ASSAULT,0400 1810 0432 0443,28,F,B,501,SINGLE FAMILY DWELLING,AO,Adult Other,624,400 S  WILTON                       PL,,34.0653,-118.3183,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037211701,149.1154823465191
161510978,2016-05-05T00:00:00.000,2016-05-05T00:00:00.000,1300,15,N Hollywood,1591,2,850,INDECENT EXPOSURE,1822 0529 0528 1414 1309 0534,41,F,O,108,PARKING LOT,AO,Adult Other,850,12500    VENTURA                      BL,,34.1427,-118.4052,,,,,06037143500,646.5940573450562
161304130,2015-01-03T00:00:00.000,2015-01-03T00:00:00.000,0136,13,Newton,1351,1,310,BURGLARY,0329 1607 1609,0,F,O,235,PHARMACY INSIDE STORE OR SUPERMARKET*,IC,Invest Cont,310,200 W  VERNON                       AV,,34.0075,-118.2775,,,,,06037231800,56.454561077806844
171522033,2017-11-12T00:00:00.000,2017-11-12T00:00:00.000,2000,15,N Hollywood,1522,2,940,EXTORTION,0913 1259 1912,16,F,H,501,SINGLE FAMILY DWELLING,JO,Juv Other,940,7100    ETHEL                        AV,,34.1993,-118.4181,511,VERBAL THREAT,,,06037123410,309.1378864727003
160817076,2016-10-11T00:00:00.000,2016-10-10T00:00:00.000,2220,08,West LA,0808,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1210 1606 0386,51,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,331,3100    ABINGTON                     DR,,34.126,-118.4267,,,,,06037261102,1378.9999984869103
172018658,2017-10-11T00:00:00.000,2017-10-10T00:00:00.000,2000,20,Olympic,2011,1,330,BURGLARY FROM VEHICLE,0344 0358,33,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,330,4500 W  1ST                          ST,,34.0731,-118.3091,,,,,06037211410,184.1006461231822
